kl_loss,loss,reconstruction_loss
44.079917907714844,61.75996780395508,5.893350601196289
44.19490051269531,61.34510803222656,5.716734886169434
43.42308807373047,60.08649444580078,5.554468154907227
43.44435119628906,61.72520446777344,6.093616008758545
43.23393249511719,61.05068588256836,5.938916206359863
44.15892028808594,61.85284423828125,5.89797306060791
43.74031066894531,61.075740814208984,5.778478622436523
43.845863342285156,62.09114456176758,6.08176326751709
43.682861328125,60.44279479980469,5.586644649505615
43.418212890625,61.78574752807617,6.122512340545654
45.92112731933594,63.57286071777344,5.883911609649658
45.377506256103516,61.96502685546875,5.529171943664551
42.41262435913086,59.17938995361328,5.588922500610352
42.68695831298828,61.071659088134766,6.128232955932617
43.55799865722656,62.638710021972656,6.360236167907715
44.325660705566406,61.834312438964844,5.836217880249023
44.7996826171875,63.912227630615234,6.370849609375
44.72206497192383,62.13703918457031,5.804993629455566
44.06368637084961,61.62142562866211,5.852584362030029
44.92288589477539,62.72218322753906,5.933095455169678
45.04203796386719,62.266231536865234,5.741398334503174
44.955936431884766,61.77811813354492,5.607396602630615
43.916709899902344,61.01308822631836,5.698792457580566
42.909263610839844,62.16891860961914,6.419886112213135
44.779293060302734,62.61411666870117,5.944942951202393
43.37948226928711,59.565185546875,5.395233154296875
42.51127243041992,60.264591217041016,5.9177727699279785
43.38873291015625,61.32090759277344,5.977391719818115
43.55643844604492,62.34207534790039,6.26187801361084
43.98064422607422,60.69268798828125,5.570679187774658
42.753719329833984,60.854183197021484,6.033485412597656
42.39651870727539,59.605857849121094,5.736447334289551
42.57964324951172,62.111671447753906,6.510674476623535
43.780372619628906,61.27443313598633,5.831353187561035
42.948116302490234,60.832523345947266,5.9614691734313965
43.696720123291016,61.104652404785156,5.802644729614258
44.11972427368164,62.508018493652344,6.129432678222656
44.12909698486328,61.75606918334961,5.875656604766846
43.973899841308594,61.493064880371094,5.839721202850342
43.811710357666016,61.10015106201172,5.762811660766602
43.433589935302734,61.28042221069336,5.948941230773926
42.897640228271484,61.33860778808594,6.146988391876221
44.056888580322266,60.88532257080078,5.609479904174805
43.86372375488281,63.15462112426758,6.430301189422607
44.656288146972656,62.99896240234375,6.114227294921875
44.3165283203125,61.58302307128906,5.75549840927124
43.7005615234375,64.00267791748047,6.767372131347656
45.03627395629883,61.88240432739258,5.615377426147461
44.197532653808594,61.43310546875,5.7451887130737305
43.80820083618164,61.65455627441406,5.948789596557617
44.385353088378906,62.57876968383789,6.064470291137695
44.597103118896484,62.03447723388672,5.8124566078186035
44.288394927978516,62.78380584716797,6.165134906768799
45.06525421142578,61.85618591308594,5.596976280212402
44.08757781982422,62.17643737792969,6.02962064743042
43.48893356323242,59.941200256347656,5.484091758728027
43.020591735839844,60.37856674194336,5.7859907150268555
41.95469284057617,59.924537658691406,5.989950180053711
43.73047637939453,64.51171875,6.92707633972168
44.80579376220703,61.631717681884766,5.608640670776367
43.91733932495117,63.44544982910156,6.509369850158691
44.52351379394531,61.716773986816406,5.731085777282715
43.691795349121094,61.29170608520508,5.866632461547852
43.534183502197266,60.685611724853516,5.7171454429626465
42.780399322509766,60.66162109375,5.960408687591553
43.416011810302734,61.29500961303711,5.9596662521362305
43.577415466308594,61.43220520019531,5.951598167419434
44.69546127319336,62.885311126708984,6.0632829666137695
45.33293914794922,63.64521789550781,6.104095935821533
44.994834899902344,62.990234375,5.998464584350586
44.56065368652344,62.21192932128906,5.883756637573242
45.233375549316406,63.48000717163086,6.082213878631592
44.650901794433594,61.73434066772461,5.6944732666015625
43.26839065551758,60.92656707763672,5.8860578536987305
43.014652252197266,62.32407760620117,6.436471939086914
44.93172073364258,62.426170349121094,5.831483840942383
44.040382385253906,62.2227783203125,6.0607991218566895
44.25708770751953,61.79180908203125,5.844902038574219
42.825862884521484,60.38838577270508,5.854169845581055
43.19920349121094,61.24838638305664,6.016390323638916
43.913291931152344,61.558799743652344,5.881836414337158
43.71382141113281,60.81808090209961,5.701416492462158
44.173179626464844,63.158504486083984,6.32844352722168
44.01083755493164,61.04521942138672,5.678130626678467
43.69938659667969,62.024635314941406,6.1084160804748535
44.437740325927734,62.79400634765625,6.11875581741333
44.430477142333984,62.732601165771484,6.100706100463867
44.83247756958008,62.291378021240234,5.819630146026611
44.88853454589844,63.53166198730469,6.21437406539917
44.63258743286133,62.35313034057617,5.906849384307861
43.96187210083008,62.88559341430664,6.307906627655029
45.81704330444336,63.81271743774414,5.998558044433594
44.57950973510742,61.69014358520508,5.70353889465332
44.00721740722656,60.243404388427734,5.4120612144470215
43.64603042602539,62.558345794677734,6.304104804992676
43.191749572753906,60.076866149902344,5.628374099731445
43.22029113769531,61.91914749145508,6.232950687408447
45.16803741455078,62.23238754272461,5.688118934631348
44.00104522705078,61.25515365600586,5.751370906829834
43.30952453613281,61.643226623535156,6.111237049102783
44.099605560302734,62.04267120361328,5.981024742126465
44.76974868774414,63.20983123779297,6.146695137023926
44.38996887207031,61.44253158569336,5.684189796447754
43.54781723022461,61.41931915283203,5.95717191696167
44.84761047363281,62.76549530029297,5.972628593444824
44.79156494140625,62.329750061035156,5.846062660217285
44.69041442871094,62.1739501953125,5.827842712402344
44.047630310058594,61.70962905883789,5.887331008911133
44.27602767944336,62.030662536621094,5.918209552764893
44.29466247558594,61.802330017089844,5.835888862609863
44.38899230957031,63.545536041259766,6.385513782501221
43.91543960571289,60.8375244140625,5.640698432922363
44.36863327026367,62.47099304199219,6.03411865234375
44.171817779541016,61.07646942138672,5.634882926940918
43.334251403808594,62.89229202270508,6.519344806671143
44.49753189086914,62.15097427368164,5.884482383728027
43.959163665771484,61.49017333984375,5.843669414520264
44.03134536743164,62.416908264160156,6.128522872924805
45.05752182006836,62.01378631591797,5.652087211608887
45.81507110595703,64.3276138305664,6.1708502769470215
44.93864059448242,61.60844421386719,5.5565996170043945
44.316768646240234,63.121543884277344,6.268261432647705
44.819190979003906,61.48980712890625,5.55687141418457
43.455833435058594,61.32799530029297,5.95739221572876
43.04250717163086,60.35066604614258,5.769388675689697
43.91570281982422,63.08418655395508,6.389493942260742
43.991455078125,63.57658004760742,6.528377056121826
44.711483001708984,62.272865295410156,5.85379695892334
44.776771545410156,60.53212356567383,5.251786231994629
42.984214782714844,61.899478912353516,6.3050923347473145
43.08768081665039,61.85341262817383,6.255246162414551
42.58564758300781,62.35866928100586,6.591006755828857
44.130855560302734,62.42502212524414,6.098055362701416
44.08721923828125,61.12043762207031,5.677737712860107
43.58601379394531,62.13963317871094,6.184542179107666
42.39044189453125,62.19401168823242,6.6011881828308105
43.64158630371094,61.44963836669922,5.936017036437988
44.27730941772461,60.66903305053711,5.463903427124023
43.05006790161133,60.10357666015625,5.68450403213501
42.32453155517578,59.69743347167969,5.790964126586914
41.51663589477539,61.03995132446289,6.507769584655762
44.693870544433594,62.67647171020508,5.994197368621826
43.786739349365234,61.09202194213867,5.768427848815918
43.83713150024414,61.417781829833984,5.860213279724121
43.07780075073242,60.39180374145508,5.771331787109375
43.84140396118164,62.623966217041016,6.260861396789551
42.976158142089844,60.03713607788086,5.686991214752197
43.407108306884766,63.899169921875,6.830681324005127
44.59506607055664,62.24275588989258,5.882565975189209
43.825008392333984,63.47426223754883,6.5497517585754395
43.96510314941406,59.90271759033203,5.312536239624023
43.427879333496094,63.952938079833984,6.841684818267822
45.87504196166992,60.85409927368164,4.993016719818115
42.95116424560547,60.70668029785156,5.918503284454346
42.61906051635742,60.742454528808594,6.041134357452393
43.39507293701172,61.25689697265625,5.9539408683776855
44.22739028930664,61.35693359375,5.709848880767822
43.77695846557617,62.66082763671875,6.294621467590332
44.57471466064453,60.610984802246094,5.345425605773926
44.66904067993164,63.93327331542969,6.42141056060791
44.30973434448242,60.406375885009766,5.365547180175781
43.429080963134766,62.431236267089844,6.334054946899414
43.73331069946289,61.08221435546875,5.7829670906066895
44.14704132080078,62.51215362548828,6.121698379516602
43.7437744140625,63.75638198852539,6.670867443084717
45.69679641723633,62.41815185546875,5.573787212371826
43.97630310058594,61.50982666015625,5.844505786895752
42.90137481689453,61.664222717285156,6.254282474517822
44.80039978027344,63.07188034057617,6.090492248535156
43.884883880615234,60.26306915283203,5.45939302444458
43.23297882080078,62.59769821166992,6.454909324645996
44.56265640258789,63.08500289916992,6.174116134643555
44.67938995361328,60.53940200805664,5.286672115325928
42.667789459228516,62.09101104736328,6.474406719207764
44.8358154296875,62.41256332397461,5.858914375305176
43.88515090942383,60.91218948364258,5.6756768226623535
43.19773864746094,61.856407165527344,6.219552993774414
44.627437591552734,62.30917739868164,5.893913745880127
44.084938049316406,60.5997314453125,5.504929542541504
43.350101470947266,61.19822692871094,5.949375629425049
43.61019515991211,61.17946243286133,5.856420516967773
43.40228271484375,61.94691467285156,6.18154239654541
43.71797561645508,61.58155822753906,5.954529762268066
43.21976852416992,61.135498046875,5.971907615661621
43.551029205322266,60.866634368896484,5.771868705749512
44.169803619384766,63.033390045166016,6.287866592407227
44.24692916870117,62.01329040527344,5.922119140625
44.4071044921875,62.100120544433594,5.897674083709717
43.50606918334961,62.082340240478516,6.192089557647705
44.20598602294922,62.45746612548828,6.083827495574951
44.302059173583984,63.794002532958984,6.497313499450684
45.15190887451172,61.03009796142578,5.292731761932373
44.19523239135742,63.70407485961914,6.502943992614746
45.188148498535156,62.165977478027344,5.659276008605957
43.65456771850586,61.136234283447266,5.827223777770996
44.07387924194336,61.006202697753906,5.644105911254883
43.94634246826172,61.22360610961914,5.759087562561035
43.55162811279297,63.36491012573242,6.6044230461120605
44.932373046875,62.215267181396484,5.7609663009643555
43.92282485961914,62.05075454711914,6.042644023895264
43.702659606933594,60.52640914916992,5.607914447784424
42.99247741699219,60.95850372314453,5.988678932189941
43.17959976196289,61.557777404785156,6.12606143951416
43.72031021118164,60.914180755615234,5.731293201446533
43.17619323730469,59.20912170410156,5.344311714172363
42.66724395751953,61.56352233886719,6.298757553100586
43.22269058227539,60.669925689697266,5.815745830535889
43.0201416015625,62.62565231323242,6.535175800323486
44.25776672363281,62.203800201416016,5.98200798034668
44.12895202636719,60.88407516479492,5.585040092468262
43.515968322753906,62.441349029541016,6.308459758758545
44.29680633544922,62.18186569213867,5.961687088012695
44.47078323364258,60.72328186035156,5.417501449584961
42.523441314697266,61.945987701416016,6.474185466766357
44.50152587890625,61.22869873046875,5.575721740722656
43.73250961303711,61.04430389404297,5.770596027374268
43.384239196777344,62.34381866455078,6.319859504699707
44.693260192871094,60.914039611816406,5.406927108764648
43.493709564208984,60.972267150878906,5.826183795928955
43.26630401611328,61.38124084472656,6.038311958312988
44.203758239746094,61.872093200683594,5.889437675476074
45.20738220214844,63.74159240722656,6.178069591522217
44.60040283203125,61.53023147583008,5.643272399902344
44.127254486083984,63.11217498779297,6.328303813934326
43.94166946411133,60.53309631347656,5.530472755432129
43.59372329711914,61.135562896728516,5.847280502319336
43.655094146728516,61.28310012817383,5.876004219055176
43.58182144165039,60.91437530517578,5.777523517608643
42.79969787597656,61.77914047241211,6.32648229598999
44.81843948364258,64.05137634277344,6.410976886749268
45.96335983276367,62.437992095947266,5.491544246673584
44.38095474243164,60.62095642089844,5.413333415985107
42.793216705322266,61.12462615966797,6.110471725463867
44.01609802246094,62.438880920410156,6.140927791595459
44.39890670776367,60.978641510009766,5.526583671569824
43.52372741699219,63.01707458496094,6.49778413772583
44.68186569213867,62.21543884277344,5.844523906707764
43.48788833618164,60.29325866699219,5.6017889976501465
43.40510559082031,62.24006652832031,6.2783203125
44.92212677001953,62.624290466308594,5.900723457336426
44.537357330322266,61.85891342163086,5.7738494873046875
44.03305435180664,60.78917694091797,5.58536958694458
43.92165756225586,62.72767639160156,6.268674373626709
44.23209762573242,60.365760803222656,5.3778839111328125
42.522666931152344,60.99674606323242,6.158024311065674
43.57942581176758,60.44416046142578,5.62157678604126
43.58401107788086,62.70287322998047,6.372950553894043
44.888362884521484,63.44668197631836,6.186104774475098
45.20348358154297,62.763916015625,5.853477478027344
44.78280258178711,61.86144256591797,5.692879676818848
44.88064956665039,62.05765151977539,5.72566556930542
44.07464599609375,61.74831008911133,5.89122200012207
44.40712356567383,62.41158676147461,6.00148868560791
44.98253631591797,62.521690368652344,5.846385478973389
44.05706024169922,60.91563034057617,5.6195173263549805
44.28192138671875,62.18318557739258,5.967087745666504
44.166866302490234,61.01253890991211,5.615224361419678
43.64237594604492,64.35807800292969,6.905235290527344
45.91925811767578,64.22626495361328,6.1023359298706055
44.93006134033203,60.69097900390625,5.2536396980285645
42.77970886230469,61.533451080322266,6.251250743865967
43.336830139160156,62.07193374633789,6.2450361251831055
44.286155700683594,61.369625091552734,5.694490909576416
43.38515090942383,59.49486541748047,5.369904041290283
42.68528747558594,61.93929672241211,6.418006896972656
43.976829528808594,60.67429733276367,5.565824508666992
43.16505813598633,61.23770523071289,6.024214744567871
44.106407165527344,60.55431365966797,5.482636451721191
43.313743591308594,62.44463348388672,6.376964092254639
44.85221481323242,63.67643356323242,6.274735450744629
43.98214340209961,60.254920959472656,5.424253463745117
42.89857864379883,61.30141830444336,6.134280204772949
43.738563537597656,61.0401611328125,5.767202377319336
42.89713668823242,62.34783935546875,6.4835638999938965
43.58592224121094,60.71611785888672,5.7100629806518555
43.473472595214844,61.48344039916992,6.003320693969727
43.40663528442383,60.72862243652344,5.773994445800781
43.46596908569336,62.24679946899414,6.260274887084961
44.299015045166016,61.35558319091797,5.685519695281982
43.044921875,61.57133483886719,6.17547082901001
43.01094436645508,61.524940490722656,6.171325206756592
44.552894592285156,62.679664611816406,6.042259693145752
44.12807846069336,63.03942108154297,6.303779125213623
44.498046875,60.00648498535156,5.1694793701171875
43.339073181152344,61.91869354248047,6.193208694458008
43.053199768066406,59.90419387817383,5.616995811462402
42.806514739990234,63.56771469116211,6.920399188995361
45.72032165527344,63.47222137451172,5.917300701141357
45.79010009765625,64.85184478759766,6.353912353515625
45.932918548583984,61.88785171508789,5.318309307098389
43.94392776489258,61.284542083740234,5.7802042961120605
44.42459487915039,63.475807189941406,6.350408554077148
43.87189483642578,62.01859664916992,6.048899173736572
44.34109878540039,62.016963958740234,5.891955852508545
44.424259185791016,63.05637741088867,6.210705280303955
45.00279998779297,61.86604690551758,5.621085166931152
43.65304946899414,61.86929702758789,6.072077751159668
43.50722122192383,60.04867172241211,5.513819217681885
43.04370880126953,62.64735412597656,6.5345458984375
43.81639862060547,60.73423767089844,5.639285087585449
44.31768798828125,63.237327575683594,6.306550979614258
45.34400939941406,61.95817184448242,5.538053035736084
42.83620071411133,58.80812072753906,5.323976993560791
41.69285202026367,60.978816986083984,6.428650379180908
44.36810302734375,62.23792266845703,5.956603050231934
44.22663116455078,63.90274429321289,6.558703422546387
44.874229431152344,62.15934753417969,5.761711120605469
43.440086364746094,61.15065383911133,5.903521537780762
44.13063430786133,60.92502975463867,5.598128795623779
43.491634368896484,63.01585006713867,6.508073806762695
44.967830657958984,62.58700942993164,5.8730597496032715
43.841148376464844,60.474937438964844,5.544598579406738
43.464717864990234,62.18391799926758,6.2397379875183105
44.08608627319336,61.77312469482422,5.895681381225586
45.75907897949219,65.07284545898438,6.437923908233643
45.48070526123047,63.03511047363281,5.851468086242676
44.08959197998047,64.07991027832031,6.663444995880127
45.48236846923828,61.94597625732422,5.4878668785095215
44.58816909790039,62.04103088378906,5.817620277404785
43.92149353027344,61.578311920166016,5.885605812072754
43.56939697265625,61.34379196166992,5.924798011779785
43.89134216308594,62.34191131591797,6.1501874923706055
44.74879455566406,62.08152770996094,5.777572154998779
44.27416229248047,62.624107360839844,6.116652965545654
45.01058578491211,61.56239318847656,5.517268180847168
43.90244674682617,62.32743453979492,6.141660690307617
44.06000518798828,61.73298645019531,5.890994071960449
43.856407165527344,60.46672058105469,5.536769390106201
42.816734313964844,59.868797302246094,5.684020519256592
42.98231506347656,60.88538360595703,5.967690467834473
43.56668472290039,61.20112609863281,5.878146648406982
43.85700225830078,61.518314361572266,5.887104511260986
42.84564208984375,62.95104217529297,6.701798439025879
45.04616165161133,63.39255905151367,6.115463733673096
45.66860580444336,63.43429946899414,5.921900749206543
44.888423919677734,61.497745513916016,5.536440849304199
44.239627838134766,61.93684768676758,5.899077892303467
43.50434112548828,61.32291793823242,5.9395222663879395
44.41597366333008,64.0130844116211,6.532373428344727
44.90677261352539,61.782554626464844,5.625265121459961
43.26985168457031,61.99171829223633,6.240621566772461
43.90056610107422,62.487083435058594,6.195506572723389
43.68922424316406,62.37644958496094,6.22908353805542
44.45861053466797,61.97744369506836,5.839612007141113
44.03567123413086,61.389549255371094,5.784621238708496
44.04458999633789,61.91021728515625,5.9552083015441895
43.20652389526367,59.47630310058594,5.423258304595947
42.52146530151367,61.85560607910156,6.44471549987793
44.07317352294922,60.89631652832031,5.607712268829346
43.991233825683594,61.30120849609375,5.769989013671875
43.95489501953125,64.2182846069336,6.754465579986572
45.786441802978516,63.36008834838867,5.857879638671875
45.958229064941406,62.91553497314453,5.652437210083008
44.41244125366211,61.24995803833008,5.612504005432129
43.54224395751953,61.59397506713867,6.017242908477783
45.40269470214844,63.57838821411133,6.058562278747559
44.61772918701172,60.121009826660156,5.167759418487549
42.53750991821289,61.47705841064453,6.3131818771362305
43.312477111816406,61.06618118286133,5.917900085449219
44.165218353271484,62.16749954223633,6.000757694244385
44.51880645751953,60.989017486572266,5.4900665283203125
42.919734954833984,62.774009704589844,6.6180949211120605
44.93916320800781,62.470947265625,5.84392786026001
43.99221420288086,62.366947174072266,6.124908924102783
44.11295700073242,60.75107955932617,5.5460405349731445
43.07260513305664,61.759891510009766,6.229095935821533
43.49745559692383,60.15732955932617,5.553294658660889
44.34895324707031,61.607872009277344,5.752972602844238
43.56764221191406,60.020572662353516,5.484309196472168
42.29860305786133,60.75071334838867,6.150705814361572
42.39774703979492,60.638736724853516,6.080334663391113
42.592979431152344,59.879756927490234,5.762258052825928
43.431400299072266,62.01934814453125,6.195984363555908
42.88224792480469,61.32623291015625,6.1479926109313965
44.111148834228516,60.963558197021484,5.6174702644348145
43.45689010620117,60.354759216308594,5.63262414932251
43.16542053222656,62.705997467041016,6.513526916503906
44.70227813720703,62.397640228271484,5.89845609664917
43.32032012939453,61.12835693359375,5.936008930206299
43.582279205322266,61.39297103881836,5.936896324157715
43.97547912597656,60.87321472167969,5.632576942443848
42.56064224243164,61.84263229370117,6.427331924438477
43.73133850097656,61.57206726074219,5.9469075202941895
44.403297424316406,62.296669006347656,5.964456558227539
44.09204864501953,62.37428665161133,6.094078063964844
44.63018798828125,62.325077056884766,5.8982954025268555
43.75937271118164,61.02054977416992,5.753723621368408
44.05543518066406,62.59626007080078,6.1802802085876465
44.09867858886719,60.23677444458008,5.379361629486084
42.87337112426758,61.79265594482422,6.306426048278809
43.48640441894531,60.34510803222656,5.619569778442383
43.28206253051758,61.53158187866211,6.083173751831055
43.08224868774414,60.45058822631836,5.78944730758667
42.88623809814453,60.422996520996094,5.845583438873291
43.292091369628906,60.29267883300781,5.666863441467285
43.322532653808594,60.287471771240234,5.654975891113281
42.75992202758789,62.74102020263672,6.660362243652344
45.41774368286133,61.77761459350586,5.453287601470947
44.69572448730469,63.242488861083984,6.182258605957031
43.60517883300781,61.361228942871094,5.918684005737305
43.44298553466797,60.22847366333008,5.595160484313965
44.56379699707031,63.30105209350586,6.245755195617676
44.40250015258789,62.49391174316406,6.030472278594971
44.70722198486328,63.737388610839844,6.343389511108398
44.91318893432617,62.49061965942383,5.85914421081543
45.032772064208984,61.89695358276367,5.621393203735352
44.2998046875,61.289588928222656,5.663256645202637
43.31707763671875,60.75175476074219,5.811557292938232
43.5167236328125,61.748416900634766,6.077234745025635
43.01030731201172,59.56867218017578,5.519455909729004
41.98430633544922,60.407432556152344,6.1410441398620605
43.01952362060547,60.95515441894531,5.978548049926758
43.49129867553711,61.11157989501953,5.873428821563721
43.442752838134766,61.443790435791016,6.000341415405273
44.03144836425781,62.19864273071289,6.055732250213623
44.61185836791992,61.22531509399414,5.537818908691406
44.28813934326172,63.281795501708984,6.3312201499938965
44.52836227416992,60.27869415283203,5.25011682510376
43.12934875488281,61.277992248535156,6.049548149108887
43.499385833740234,62.07692337036133,6.192514419555664
43.76849365234375,60.57141876220703,5.600974082946777
43.43849563598633,61.799983978271484,6.120492935180664
44.52888870239258,61.78742980957031,5.752847671508789
43.18270492553711,61.21881866455078,6.0120391845703125
44.59191131591797,63.13862609863281,6.1822404861450195
43.75827407836914,60.842777252197266,5.694835186004639
43.74823760986328,61.49214172363281,5.914632320404053
43.573856353759766,62.04464340209961,6.156929016113281
44.01717758178711,60.99007797241211,5.657635688781738
44.191917419433594,61.779457092285156,5.862512588500977
44.26624298095703,63.90970993041992,6.547820091247559
44.351768493652344,60.183414459228516,5.277215957641602
42.89932632446289,61.309104919433594,6.136594295501709
42.90274429321289,61.29412078857422,6.130457401275635
42.40714645385742,59.88627624511719,5.826377868652344
43.65474319458008,62.65138626098633,6.332216739654541
44.08262252807617,59.75051498413086,5.222630023956299
43.04234313964844,62.576351165771484,6.511334419250488
45.140621185302734,61.66612243652344,5.50850248336792
43.597042083740234,61.36642074584961,5.923129081726074
43.63758850097656,60.83808898925781,5.733499526977539
44.21454620361328,63.292118072509766,6.359194278717041
44.44034957885742,60.90097427368164,5.48687219619751
42.63589859008789,60.101741790771484,5.821945667266846
43.54445266723633,62.77560043334961,6.410380840301514
45.674739837646484,63.006839752197266,5.777367115020752
43.89525604248047,62.117427825927734,6.074056625366211
43.658592224121094,59.16702651977539,5.169475078582764
43.13713836669922,61.533695220947266,6.132186412811279
44.29606246948242,62.782203674316406,6.162045955657959
44.19242477416992,60.875606536865234,5.561060905456543
43.63140869140625,62.29917526245117,6.22258996963501
44.18403625488281,60.568233489990234,5.461397171020508
43.147396087646484,62.20093536376953,6.351180076599121
44.627113342285156,63.042850494384766,6.138579368591309
45.105587005615234,62.287254333496094,5.727225303649902
44.64788818359375,62.45792770385742,5.936678409576416
44.1595458984375,63.113224029541016,6.317893028259277
44.872493743896484,62.73824691772461,5.955251216888428
44.77644348144531,61.25711441040039,5.493557453155518
42.883792877197266,60.332542419433594,5.816247940063477
43.580379486083984,60.93942642211914,5.786348819732666
43.34933853149414,61.853538513183594,6.1680684089660645
44.02275085449219,59.98662567138672,5.321294784545898
42.652523040771484,61.03482437133789,6.1274285316467285
44.127437591552734,63.16558074951172,6.346043586730957
44.117740631103516,60.250877380371094,5.377711296081543
42.78947067260742,60.65370178222656,5.954742431640625
43.53863525390625,63.099464416503906,6.520278453826904
44.288795471191406,59.68930435180664,5.133502006530762
42.71370315551758,61.22219467163086,6.169492721557617
44.18236541748047,62.53407669067383,6.117238521575928
44.15992736816406,62.32044219970703,6.053504467010498
44.25297546386719,61.015602111816406,5.587542533874512
43.548118591308594,62.84109115600586,6.430996894836426
44.520198822021484,61.44491195678711,5.641571998596191
43.747459411621094,60.716407775878906,5.656320571899414
43.479896545410156,60.968605041503906,5.8295698165893555
43.33952331542969,63.74954605102539,6.803337574005127
45.35336685180664,61.41912841796875,5.355256080627441
44.208351135253906,60.39555358886719,5.3957343101501465
42.526180267333984,61.60904312133789,6.360954761505127
43.87784957885742,62.53544616699219,6.219198226928711
45.441978454589844,62.08015441894531,5.546056270599365
43.28818130493164,60.099708557128906,5.603847980499268
42.94325637817383,61.79212188720703,6.282957077026367
44.38359069824219,64.71711730957031,6.777843952178955
46.61698913574219,63.30736541748047,5.563458442687988
44.662071228027344,60.277137756347656,5.205021858215332
43.64108657836914,61.80303955078125,6.053982734680176
43.86392593383789,62.214359283447266,6.116811752319336
43.679466247558594,62.461483001708984,6.260671615600586
44.12325668334961,62.03364944458008,5.970128536224365
44.60091781616211,62.246376037597656,5.881824016571045
43.68239212036133,60.519229888916016,5.612278938293457
43.61062240600586,59.97073745727539,5.453373432159424
43.267337799072266,61.98188781738281,6.238180160522461
43.8087158203125,61.088706970214844,5.759997367858887
44.98573684692383,64.86669921875,6.626990795135498
46.23320007324219,61.92888641357422,5.2318949699401855
45.02609634399414,62.09873580932617,5.690882205963135
44.042545318603516,64.82501983642578,6.927490234375
45.66474914550781,61.14362335205078,5.159622669219971
44.17488479614258,62.46000671386719,6.095042705535889
